 2.959067538250491998E+004  5.589069673637273895E-004  2.025302664780905166E-004 -5.778862079177855306E-003  1.359327439534629294E-009 -2.695348699513532809E-010 -2.659574703723638311E-009 -1.051329066770338150E-009 -1.214824491779052388E-010 -3.079952624652538242E-010  6.534490997253538184E-015 -1.011349526260979211E-015 -1.668647517599301239E-013  3.760224591663154711E-016 -1.185873357290741054E-016  5.576162321885654305E-015 -4.743396438828233679E-016 -6.417378257720351019E-015 -4.565610357195347425E-015  1.673383498855006928E-013
 2.989057442866152269E+004  3.419084142640232927E-004 -1.715009564899314424E-004 -5.851915369835275320E-003 -1.302344706456123713E-009  2.474485325689439905E-010 -2.475486219312298390E-010 -1.782712993560037726E-009  7.109225197816010989E-011  3.085057599871974935E-009  1.246760716691669887E-014 -1.097054510919727333E-015 -4.483476626599414549E-016 -1.636141068134139844E-016 -2.083208005833006101E-015 -8.906844263121771302E-016  1.190421142991682128E-015 -1.038466819784180388E-014  1.987749553518236105E-015 -7.421115367219986155E-016
 3.008541172062318219E+004 -3.936930190163390945E-005 -4.067323761330036850E-005 -6.035609188717518982E-003 -2.194555198656141738E-009  2.456061340980279045E-011 -1.204010686316497353E-010 -8.732235146808132872E-010  1.204609631275041240E-011  3.067782952779477031E-009  6.923035997991768897E-015  2.001194719670002692E-016  3.962673771735648085E-015 -1.330735064960363197E-016  8.702320408001779727E-016 -3.010578647115328397E-016 -1.682314442371812031E-016 -7.792492226535995142E-015  1.019421408491525163E-016 -3.794233367012104431E-015
 2.882879487772993161E+004 -1.196407244016867502E-003 -3.641131232487885639E-004 -5.973135087174271350E-003  3.620664211855387232E-010 -2.047561187956769419E-010  2.182105084179400798E-009 -1.316214028868676977E-009  7.545427661968833516E-011  9.541493755256921655E-010 -3.170446516516286419E-015 -3.608976301023461630E-016 -1.222374961568106175E-013  3.292981634777616677E-016  1.314495856055667979E-015  9.128163137182508958E-016  7.199683805677378076E-016  1.859231100735066349E-015 -5.519137816575144389E-016  1.215174392449742126E-013
 2.299220188868635159E+004 -1.490288056807656872E-003  3.185742951522195759E-004 -2.161724061413534265E-003  2.075552903332002029E-010 -4.704521357580935179E-010  5.056112960579261120E-010  8.991951116088644192E-010 -5.219771397271010897E-010 -1.106750151396220671E-009 -1.034052940210759429E-014 -5.301943015181251615E-015  4.527006170240816429E-015  8.393178380295250459E-016 -4.137310180548858789E-015  4.820353873302509635E-014 -3.481885994536425687E-015  1.447831401856008513E-014 -4.290141101416926450E-014 -1.045156004005368018E-015
 2.186326126269596352E+004 -2.103592412978682387E-004 -4.883660863275712371E-004 -4.031767422463570540E-003  4.953122077800685999E-011 -3.365375875325795572E-010  9.726100563967473022E-011 -5.232922445861226325E-009  9.994466307310882589E-010  5.183398997558921977E-009  2.082918911458610648E-014 -1.522232227983481450E-014  2.466156210144512332E-015  8.979352806622207794E-015 -1.992321762808062093E-014 -1.557976951455075281E-014  4.435735574210310889E-014 -9.111812766256826941E-016  3.080228506285600537E-014 -4.682876284102155869E-014
 2.419774087646769112E+004  6.525997581951173843E-004 -4.122629725020161904E-004 -2.160531945508586613E-003  1.922560311346195463E-009 -2.534600368207902459E-010 -1.533744790234762808E-010  3.841561155149073243E-009  3.327339145971492637E-009 -5.764115392567513287E-009  2.618181508113834207E-014 -9.598491218667044053E-016 -1.004323125183094722E-014 -4.287853666115373530E-014 -1.580748750696620866E-014 -1.741855701857059757E-013 -1.171060393451766084E-013 -1.037155338025820568E-014  1.751455477419292007E-013  1.271438751754007275E-013
 2.779112527728994610E+004  7.129285486699857895E-004  1.282894301591481741E-004 -5.430971100698967977E-003 -2.433653232295507970E-009  1.838407656059621219E-010 -1.592233494944278579E-010 -1.499382546048571276E-009 -2.975905233041002099E-010  3.933032508543888974E-009 -1.096540570604868922E-015 -2.749849039980005610E-015  2.159167970512765415E-015 -2.525629845060364632E-016  4.237102381823903633E-016  1.624500505688283208E-014  1.144197639127865405E-014  6.741035937801457202E-016 -1.349258695803937532E-014 -1.360059872663935590E-014
 2.898705266659543486E+004 -2.914514276487102521E-004 -6.648530013651476585E-004 -5.513939906619321971E-003 -4.611138367161647849E-009 -1.340793009273051392E-010  2.926411151377288791E-009 -5.232777978827447798E-010  3.307869603541126133E-010  5.134419457156181397E-009 -1.961915926666785550E-014 -6.219830944411644625E-016  1.966762517858598014E-013  5.648907066704353172E-016  5.081863936014879207E-015 -1.010350733099218079E-014 -2.553590749889047117E-015  1.454364794823521871E-014  1.072639352044465220E-014 -1.941238659765541532E-013
 2.892376558089435639E+004  2.075512337123928822E-004 -4.403488889775095724E-004 -5.014517243904295651E-003 -4.366299442907193363E-010  1.272758814178561729E-010 -8.416333362496475866E-011 -5.760768783959392124E-010  1.937296180875537707E-010  1.012708045449856374E-009  3.629058430271445591E-015  1.732164179582150599E-015 -5.590716064170786074E-016 -2.859220863235603315E-016 -1.280234886091869683E-015 -7.592500336614956986E-015 -2.167394541586071778E-015 -2.348235786514710009E-015  5.858670873708278963E-015  2.726634986422559757E-015
 2.904405006056733328E+004 -2.254557687605621011E-004 -6.847297243147925207E-004 -5.682150697537600124E-003 -1.394456732275076805E-009 -1.933344579721828928E-010  1.218267326456140365E-011 -1.663157963209405857E-009  1.503639617771113091E-010  3.057620272934012732E-009  3.179576092175243519E-015 -7.701673380602151290E-016  1.732671258921486509E-015  4.336105711124104235E-017 -6.438841033738415116E-016  1.325767143287153186E-015  2.632016042046424744E-015 -2.537015488731659949E-015 -5.572510979286565955E-016 -4.365310779414641332E-015
 2.704908335397082192E+004 -1.542523766319107634E-003 -1.378373926321725066E-003 -5.290426897912604495E-003  2.994459622236663992E-010 -3.022540529578802187E-010  2.790120695448926813E-009 -1.195576814929925083E-009  4.729127736404188851E-010  8.961324489554510478E-010 -1.617654418971461142E-014 -4.311956807441536673E-016 -1.583295688617302159E-013  6.398354472823918969E-017  8.566425840084143460E-016 -8.956200938673181411E-015 -1.874763355644161239E-015  1.532149285139209563E-014  9.385669510876479895E-015  1.602026790045469110E-013
 2.280660658835187132E+004 -1.345358147144552893E-003 -6.505447790143956046E-004 -3.163948177552198399E-003 -1.746016178329376070E-009 -7.481497887481387001E-010  5.183365363794596006E-010 -2.376746334573602867E-009 -2.926429955732609158E-010  4.122761935059616949E-009 -1.457397766838381317E-014 -1.641290669416860460E-014  7.279882492121490556E-015  2.464362406682458118E-015 -6.575158283439763733E-015  6.177119799046004353E-014  1.830732220086456222E-014  2.114980468149719547E-014 -4.535736999383447347E-014 -2.558682347182231965E-014
 2.183432606748342005E+004  5.917815467587344294E-005 -7.350370435093914190E-004 -3.931258405913162432E-003 -3.799661357674297694E-010  6.836302630744274357E-010 -1.136043070487492421E-010 -4.567589651357488414E-009  3.638213149007610495E-009  4.947563121954794119E-009  3.239447683902054710E-014  6.213274546433608022E-015  3.041584112487188566E-015  2.523591163045524294E-014 -1.803803466494258761E-014  2.622937119876223173E-014  7.075692654995422004E-014 -1.435933105267195430E-014 -3.244585343193309441E-014 -7.379830427448621030E-014
 2.417634809657109508E+004  4.418409573808618012E-004 -4.747696048361237250E-004 -1.997867717415816383E-003  1.418032771363303506E-009 -3.394992778235198020E-010  1.027673771013033772E-010  5.530361225200626346E-009  2.340574205153085830E-009 -6.948390834025075343E-009  1.491872039992090673E-014 -5.733227921982150936E-015 -9.948269728175139391E-015 -2.126879217752272455E-014 -1.588117382466192909E-014 -3.717594396800288388E-014 -2.189305198027710053E-013  9.634932976769395300E-016  4.290705929000220371E-014  2.288834546269423973E-013
 2.768667334363284317E+004  9.158842318604257715E-004 -3.249448998157155612E-004 -5.636723925875578196E-003 -3.363167419431981446E-009  6.307923810636166498E-011 -4.885241555443623762E-010 -7.435715165973954415E-010  1.761727888252643754E-010  4.106741726703005192E-009  1.639160872455172817E-014  5.169393591286931623E-016  1.193636546149888972E-014  4.602525403345210478E-017 -1.397647859017175486E-015 -4.591475350874589046E-015 -4.226956428161271934E-015 -1.499532941314345210E-014  4.075128069004997087E-015 -7.709793974664167189E-015
 2.769725534071181391E+004 -1.203590375445081018E-004 -4.216311605353558579E-005 -4.628924878172001670E-003 -1.073520822110123022E-009 -1.811821770525951916E-010  1.449121169507361675E-010 -1.725791380086086174E-009 -3.780234262691999371E-010  2.799312673364878943E-009 -1.115058230520190995E-015 -6.773352563967161415E-016  8.243982514605604103E-015  2.046449396844387082E-016 -9.792003631695036370E-016  2.611819306356099735E-014  1.235045888181457427E-014  2.092768216674834740E-015 -2.544032772594192850E-014 -2.059474212182375990E-014
 2.762390938191225359E+004 -1.720365891945867601E-004 -1.585320901965029284E-004 -4.664513948772758614E-003 -8.967156184161484887E-010 -5.278787982211390801E-011  6.724127256658358002E-011 -1.160552475540018713E-009 -1.791017380831201379E-010  2.057271864088372731E-009 -2.080036603628162201E-015 -3.834308533218089084E-016  7.056213223897226435E-016 -1.346712738480594235E-016  1.855646001495402567E-016  1.509064830014381121E-014  5.299436886392407096E-015  1.893524479309497066E-015 -1.470690538676062614E-014 -6.005938928967265233E-015
 2.662171831811985976E+004 -6.763874618636588369E-004 -9.939306999685968303E-004 -4.549382969548379334E-003 -1.447066929112304737E-009 -3.243290918067072509E-010  1.219458993026971234E-010 -5.499331164225915275E-010  3.873181905258574970E-010  1.996998220218355376E-009  1.853273566064795365E-015  1.757521191908991713E-015  1.805133783140637015E-015  4.588819952552948240E-016  7.167269652753848014E-016 -1.211168171631198071E-014 -2.299938670905603937E-015 -2.569642176843238274E-015  1.035486262049642693E-014  4.947915535849526635E-016
 2.452980257423312287E+004 -4.131955410940582217E-004 -8.055078142576368051E-004 -4.946395377180672244E-003 -6.551251061457640162E-009  7.151666931864073689E-011 -1.959481387192110728E-009 -8.325009282353547298E-009 -4.297047224040803645E-010  1.487625789317329477E-008  1.938625488495500215E-013 -5.867108611897960931E-015  2.246495535753853300E-013 -1.650174225199138054E-015 -1.556918483448305571E-014  8.267818263869437198E-014  3.526732070869357889E-014 -1.782942988616338279E-013 -7.681102119206261615E-014 -2.599103438215768681E-013
 2.168858203085765854E+004 -6.121406160570484235E-004 -7.262574884867139787E-004 -2.133411478376662056E-003 -2.286491957485922900E-010 -2.071411396829158029E-010  1.768804032685277400E-010 -4.769829791530715667E-010  1.988848523235192542E-010  7.056328353916269926E-010 -5.994023261702217203E-015 -4.007148375919867765E-015  1.412008701421576733E-015  9.748117716726129367E-016  2.939316122196730819E-015  6.544826026806245564E-016  3.870838034069554302E-015  3.054546306647657663E-015  3.353005408954685607E-015 -5.282812920500583338E-015
 2.179893685424235082E+004  4.305684119193139677E-004 -7.243711661104709938E-004 -3.705007113898491078E-003 -5.944464775067733930E-010  1.605359895883715486E-009 -8.504407747703753347E-010  7.771422322896935012E-010  5.467161355134140888E-009 -1.826915171968512609E-010  2.152148377297597354E-014  2.149176261831339636E-014 -7.142575454097066083E-015  2.522102199638408032E-014  2.445195724366954777E-014  1.633395936358842967E-013 -7.018663274796201636E-014 -4.597412405168459604E-014 -1.848412115239655161E-013  7.732985279180461712E-014
 2.415605324978825593E+004  2.555585339358354001E-004 -4.023431373303683702E-004 -1.969214891923019763E-003  1.058342275808142212E-009  1.059841699097104658E-010  6.247101320916350221E-011  3.767820237550550450E-009  9.112900260794150159E-011 -4.826161668578812309E-009  6.476795214377182407E-015 -3.693693010242499514E-015 -6.859458318710077472E-015 -3.300570694914487557E-016 -1.555210334053792485E-014 -2.007908295965985494E-014 -3.563645177067663435E-014  9.075307337953328810E-015  2.376761411066218377E-014  4.249608070514766840E-014
 2.700753846085015903E+004  9.547620832657041775E-004 -8.829574077229689630E-004 -5.299632965718890573E-003 -2.971610158041988762E-009  4.219481793494753203E-010 -5.343686088776258181E-010 -1.097685360408627399E-009  6.161085137240593855E-010  4.069298667225482855E-009  1.848655559430672181E-014 -1.641296116074001755E-015  1.149188871218410114E-014 -1.018731746505101613E-015 -2.534222191766581608E-016 -1.449663799462905393E-014 -1.446702927677799748E-014 -1.823223431380358600E-014  1.614000231260112600E-014  2.974454723471709380E-015
 2.692555542095202327E+004 -1.079866173991944988E-005 -7.161455277785090017E-004 -4.825849725957062804E-003 -1.956033875242449441E-009  2.922837153939227980E-010  7.012405038518590675E-010 -8.628636385188339947E-010  3.879686070184743902E-010  2.818902194926680998E-009 -5.413063312019785105E-015  1.803523518484238998E-016  5.260761942203199723E-014 -4.510265659121835124E-016  9.536597675661564804E-016 -1.218296080797933922E-014 -9.251206270140981064E-015  4.460428979901138345E-015  1.200382639900737150E-014 -4.335709236476549986E-014
 2.658599012502138794E+004 -7.123902728323262042E-004 -7.599443038484670308E-004 -5.346364902070931992E-003 -2.175389083353342959E-009 -4.861348623372946639E-010  3.119335268236645348E-010 -3.064801688017570554E-009 -1.096397708694227540E-010  5.240193072218137031E-009 -9.847835830674419530E-015 -3.657382690300338861E-015  4.798955170416436780E-015  4.769166690000274674E-016  6.768699120181662322E-016  1.963218249611419640E-014  1.436827626761749405E-014  9.171048286729159548E-015 -1.597512813220724233E-014 -1.916788165247308828E-014
 2.422820720621172586E+004 -5.369306352971423913E-004 -2.111595343943952602E-004 -2.062954850863521223E-003  2.275119466605566143E-009 -1.311628949088831474E-010  3.886955202219022739E-010  3.848925823482117142E-009  1.478394952547740353E-010 -6.124045381792207418E-009 -2.736031126068797233E-014  5.834960969943502058E-015 -9.277763571243782453E-015  1.585892687152892849E-015  4.141008218239399068E-015 -1.591112043000582219E-014 -1.385290952205209444E-014  2.321923213316780866E-014  1.007587824569626547E-014  2.313040152916304722E-014
 2.262515885995966892E+004 -7.953547575821126722E-004  3.362525429605202863E-004 -2.112013730966580058E-003  2.592179077723352944E-009 -7.038001338845097944E-010  2.027055299597902933E-009  3.823126285998047285E-010 -2.267865353914376560E-010 -2.974491750477559773E-009 -9.455264300108506467E-014  2.775618126952329637E-015 -1.750531924376227729E-013  2.693643168600947636E-015  1.043765684217777345E-014  1.112600822958703747E-014  3.085764420605008851E-015  8.411723414728596507E-014 -1.390155636332957213E-014  1.719631419451091484E-013
 2.107340948007346742E+004 -2.939416218863695322E-004 -1.525274309279369821E-004 -1.694022546251684400E-003  1.249799951093822232E-010 -1.546540739990554275E-010  6.370519064174806546E-011  8.156571690368483290E-010  3.090073573921379527E-011 -9.406371876965837154E-010 -1.807482395028462003E-015 -3.343556602067091735E-015 -2.424454433088212135E-016  6.402313935399059269E-016  2.421751519814784216E-015  4.054883811923990960E-015 -2.421573242315958189E-015 -6.142987830093836239E-016 -7.113556488921996534E-016  2.663997801460967144E-015
 2.177420320833574806E+004  7.363855772088566572E-004 -2.965824710776819497E-004 -3.594380395138999530E-003 -1.420661980766165975E-009  2.065458312493948450E-009 -1.271180534557392770E-009  4.177065040561921328E-009  1.522798951368163847E-010 -2.756401206233019002E-009  1.359817969411501212E-014  4.879273306103869137E-015 -1.433487053853826052E-014 -9.656256835688247441E-015  7.179510326403996066E-014  6.109652304142012090E-014  4.348118933548580830E-014 -8.539325350860148755E-014 -6.598424053803594798E-014 -2.915147518374820969E-014
 2.413976203032599369E+004  1.207300103661600562E-004 -2.944326823482601050E-004 -2.013763204561102877E-003  1.006345954686448107E-009  3.733296838731312157E-010  6.684524120798290028E-011  2.671095669657449572E-009 -2.439945046926933148E-009 -3.677443314661886256E-009  7.006944872994631301E-015 -1.047635138850883879E-014 -5.242554071354046629E-015  1.799802511980995197E-014 -1.477865946394129691E-014 -5.750682037127979966E-014 -1.826013672503044603E-014  7.770772122693948419E-015  6.797598490040294199E-014  2.350082762166621321E-014
 2.569878712543126676E+004  9.416867448987041979E-004 -2.527498647608038469E-004 -2.353688931440204961E-003  8.606973887465890281E-010 -1.636713780530750837E-009 -6.449140044207419130E-010  5.552693985918628377E-009  9.361301476233794043E-010 -6.413391600614936832E-009  3.616417321376071324E-014  1.576007541991024295E-014  4.212308962714824768E-015  3.413498814959781274E-015 -1.182745162528898661E-016 -5.339844613850595787E-014 -7.748378174127440074E-014 -3.604592977075908063E-014  3.763916840357419870E-014  7.327049337893601845E-014
 2.481344895036051457E+004 -6.397842926787378117E-004  4.286738077389354914E-004 -2.014811110703325012E-003  1.702912085881737050E-009 -1.464439407357192911E-009 -8.213064403673038564E-010  2.782018114516064862E-009  3.201522826881481725E-011 -4.484930166544997972E-009  4.326130648664859695E-014  1.327104854219378671E-015 -9.298452367605751759E-014  1.088436702433026295E-015 -2.580326215629170761E-015 -1.197324903192469797E-014 -1.294531356327922287E-014 -4.068240433949222854E-014  1.064609486879762463E-014  1.059278255168190318E-013
 2.355247964916655110E+004 -5.573020568556886394E-004 -2.131768658294312430E-004 -2.336611921722130635E-003 -7.933161350639483560E-010  4.245719297054828372E-010  1.981097360562892053E-010 -9.936176540593441915E-010 -3.191786230529870864E-010  1.786933592806301443E-009 -7.180053704196295604E-015 -2.942071545618791386E-015  2.362786676086101416E-015  5.158451729404055714E-017  4.813048246364424771E-016  3.563276840659256943E-014  2.066955261668246154E-014  6.698763808202418825E-015 -3.269037387945302872E-014 -2.303191097983995017E-014
 2.480574129090968563E+004  1.712249840573466190E-003  1.252156605548365069E-003 -3.347027386183214995E-003 -6.733050859520289977E-010 -4.051307629492451625E-010 -8.473446759950634664E-010  1.219177031446945404E-009 -8.803591939673337435E-010 -5.458737091496285329E-010  3.212585467403499940E-014  1.960974105358876692E-014  2.040679073328014073E-015  1.470106678845387430E-015  3.071139680834551042E-015  2.291844242250954135E-014  1.095288454897362074E-014 -3.519735497111506336E-014 -4.252884584436899171E-014 -1.299321995085599548E-014
 2.506739948112818456E+004 -1.501531199082405902E-003  7.533615057419556105E-004 -5.419301968814429354E-003 -4.340106762227313935E-009  1.313326861440063052E-009 -1.055795487992277747E-009 -2.363188280641585865E-009 -8.132251505040632869E-010  6.703295700088330148E-009  1.377929459510531675E-014 -1.130182823688141551E-014  1.127627342686723460E-013 -1.255343384513401824E-014 -2.548633758154448270E-014  3.429679464219562637E-014  3.847429354977000998E-014  1.170563259336754976E-014 -2.299259835603694980E-014 -1.512371689474729641E-013
 2.138163393329440078E+004 -1.007869168579050021E-003  9.301979287005360817E-004 -2.470626175160783953E-003 -1.953543253285271528E-009 -2.326599132932191760E-009  9.230398470306532146E-010 -6.407784621458553386E-009 -4.938723270230539755E-009  8.361328344251596847E-009 -5.781839758809668037E-014 -2.233516238488513732E-014  2.636253741684727469E-014  4.352812853364016968E-015  3.029085070002491402E-015  1.936096333454595117E-013  3.857654109932568478E-013  5.478903575456945878E-014 -1.712791091585399947E-013 -4.121233802399910635E-013
 2.177596820663451581E+004  7.941842785084170372E-004  3.858520836947388071E-004 -3.832036306778553551E-003 -3.020162116700100646E-009  5.043922865012865899E-010 -1.193013927435025965E-009  4.068799653972203754E-009 -1.276550491081110764E-008 -1.048639028451790481E-009  3.015585976781383938E-014 -1.095148212307047525E-014 -5.747855421813806894E-015 -6.423456684835229459E-014  2.384734879982054192E-014 -4.307956595396872075E-013 -1.410876784223190046E-013 -5.400259699813043405E-014  4.417444583525092345E-013  1.468342553682526035E-013
 2.412694532150801024E+004  2.410773396359462822E-005 -3.005922498788306512E-004 -2.138720183929576635E-003  8.242718289877315963E-010  1.567285822260145979E-010 -3.599259665531621219E-010 -2.809551693271890127E-009  3.939048899618932078E-010  1.985277036099013792E-009 -1.657885972301915588E-015 -7.291635824126569514E-015  2.047643507472469975E-015  1.318763634574224920E-014  2.039031021843001668E-015  1.668456021111728296E-013  3.557074281711872487E-013 -3.823749443810314197E-016 -1.595669179284681708E-013 -3.577635046578716323E-013
 2.668463369719465481E+004 -6.188316373684674371E-005  6.100781133959663457E-004 -5.155848837459511662E-003 -2.223323341434462415E-009  9.721209311895723743E-011  4.968811508097412661E-010 -1.509634331254341998E-009 -3.994472749108063924E-011  3.732959131971181277E-009 -2.877661294907595740E-014 -2.120737768754759832E-017 -9.549961924468000808E-015  1.711556271485484673E-016 -4.585018562679900879E-016  1.552879112780600687E-014 -1.297630486733744906E-014  2.923387083341921122E-014 -1.550709764409722710E-014  2.252506966671966300E-014
 2.720175957345934512E+004 -5.971725102285593617E-004  1.728972970100697316E-004 -5.485718570246148583E-003 -2.732250734019630518E-009 -1.844179102516050425E-010  1.374302169198612584E-009 -1.323110009097974470E-009  2.841500587161367499E-010  4.055358775283380049E-009 -1.244010350077315991E-014 -9.420940320205810993E-015  8.714202635853055052E-014  9.093504778132751128E-015  1.039545604699380357E-014  1.452842458568027004E-016 -1.312628521246003732E-014  2.039538828882656446E-015  9.278726611622095062E-015 -7.401793089366297301E-014
 2.564846459957791012E+004 -8.319302178237377105E-004  2.469623487395885154E-003 -4.810823164591815533E-003 -3.977501828548090868E-009  1.940737776611161898E-009  7.631216628682992311E-010 -9.065299234039080948E-009 -5.327081410305853803E-009  1.304280573690602854E-008 -4.146325691375144672E-014  2.646357016277547711E-014  1.516277540613322381E-014 -5.270126843505641148E-015 -1.166800003835036195E-015  1.303205124638484480E-013  2.971393228375406584E-013  4.262792630188650871E-014 -1.567834573302949925E-013 -3.122979620155937914E-013
 2.649133704910775123E+004  3.149560092738208856E-004  2.789084487869743462E-004 -5.928160338568518734E-003 -3.365659703212776990E-009 -4.117687334297904599E-010 -3.234596982725588104E-010 -3.541177867899621531E-009 -1.305015499019932340E-009  6.906838822143333970E-009  1.565534610930891661E-014 -4.066496405438294933E-016  8.841059755507978479E-015  1.288164057606786740E-016 -6.729472460631926319E-016  2.609205302364283530E-014  7.588168855019367611E-014 -1.498392406882634377E-014 -2.568409483603136890E-014 -8.472300374460410429E-014
 2.477889042440654885E+004 -1.146440064029836481E-004 -1.088159489106030418E-003 -4.461120633457714944E-003 -8.988972474517554552E-009  4.080086761710415183E-010 -7.149555448329408734E-009  2.703854583290782616E-009  3.889731439995205012E-009  6.285118536507488373E-009  1.107334340739911255E-013 -1.933025909253488504E-014  5.465251917204816174E-013 -1.690975882312616100E-014 -3.206886746485896790E-014 -5.474991762562315126E-014 -2.335350703801078425E-013 -7.867055347846918280E-014  7.408431009517117591E-014 -3.129901370046872793E-013
 2.166733660433884506E+004 -1.674664430097465425E-003  3.464130055202102165E-004 -3.248544641904683832E-003 -6.573007489672251620E-009 -9.188559310795527810E-011  2.227383535145319860E-009 -7.207706116016039474E-009 -7.196967132609000909E-009  1.378071567840306842E-008 -1.540871471000639566E-013 -1.560581607586170033E-014  7.719935268735330535E-014  1.141985952345179918E-015  1.574223452621810398E-014 -1.025999279369631473E-013  5.677078628312448290E-013  1.383434403606523938E-013  1.181930579868631728E-013 -6.449126480441362283E-013
